680103	1
680201	1
680202	1
680203	1
680204	1
680205	1
680301	1
680302	1
680303	1
680304	1
680305	1
680401	1
680402	1
680403	1
680404	1
680502	1
680504	1
680505	1
680506	1
68105	1
681101	1
681201	1
681202	1
681203	1
681204	1
681301	1
681302	1
681303	1
681304	1
681401	1
681402	1
681403	1
681404	1
681501	1
681502	1
681503	1
681504	1
681601	1
681602	1
681603	1
681604	1
681701	1
681702	1
681703	1
681704	1
682101	1
682102	1
682103	1
682104	1
682105	1
682201	1
682202	1
682203	1
682204	1
682301	1
682302	1
682303	1
682304	1
682401	1
682402	1
682403	1
682404	1
682501	1
682502	1
682503	1
682504	1
682601	1
682602	1
682603	1
682604	1
682701	1
682702	1
682703	1
682704	1
682801	1
682802	1
682803	1
682804	1
682805	1
683101	1
683102	1
683103	1
683104	1
683201	1
683202	1
683203	1
683204	1
683301	1
683302	1
683303	1
683304	1
683401	1
683402	1
683403	1
683404	1
683501	1
683502	1
683503	1
683504	1
683601	1
683602	1
683603	1
683604	1
683701	1
683702	1
683703	1
6841	1
6842	1
6843	1
6844	1
6845	1
686	31
688101	1
688102	1
688103	1
688201	1
688202	1
688203	1
688301	1
688302	1
688303	1
688304	1
688401	1
688402	1
688403	1
688404	1
688501	1
688502	1
688503	1
688504	1
688601	1
688602	1
688603	1
688604	1
688701	1
688702	1
688703	1
688704	1
688801	1
688802	1
689101	1
689102	1
689103	1
689104	1
689201	1
689202	1
689203	1
689204	1
689205	1
689206	1
689301	1
689302	1
689303	1
689304	1
689305	1
689306	1
689307	1
689308	1
689401	1
689402	1
689403	1
689404	1
689405	1
689406	1
689407	1
689408	1
689501	1
689502	1
689503	1
689504	1
689505	1
689506	1
689507	1
689508	1
689601	1
689602	1
689603	1
689604	1
689605	1
689606	1
689607	1
689608	1
689701	1
689702	1
689703	1
689704	1
689705	1
689801	1
689	8
690101	1
690102	1
690201	1
690202	1
690301	1
690302	1
690303	1
690304	1
690305	1
690306	1
690307	1
690308	1
690401	1
690402	1
690403	1
690404	1
690405	1
690406	1
690407	1
690408	1
690501	1
690503	1
690504	1
690505	1
690506	1
690507	1
690508	1
690601	1
690602	1
690603	1
690604	1
690605	1
690606	1
690607	1
690608	1
690701	1
690702	1
690703	1
690704	1
690705	1
690706	1
690707	1
690708	1
690801	1
690802	1
690803	1
690804	1
690805	1
690806	1
690807	1
690808	1
691.692101	1
691.692102	1
691.692103	1
691.692105	1
691.692106	1
691.692107	1
691.692201	1
691.692202	1
691.692203	1
691.692204	1
691.692205	1
691.692301	1
691.692302	1
691.692303	1
691.692304	1
691.692305	1
691.692306	1
691.692307	1
691.692401	1
691.692402	1
691.692403	1
691.692404	1
691.692405	1
691.692406	1
691.692407	1
691.692501	1
691.692503	1
691.692504	1
691.692505	1
691.692506	1
691.692507	1
691.692601	1
691.692602	1
691.692603	1
691.692604	1
691.692605	1
691.692606	1
691.692607	1
691.692701	1
691.692702	1
691.692703	1
691.692704	1
691.692801	1
691.692802	1
69104	1
69105	1
69205	1
693101	1
693102	1
693103	1
693201	1
693202	1
693301	1
693302	1
693401	1
693402	1
693501	1
693502	1
693601	1
69405	1
694101	1
694102	1
694201	1
694202	1
694203	1
694301	1
694302	1
694303	1
694304	1
694401	1
694402	1
694403	1
694404	1
694405	1
694501	1
694502	1
694503	1
694504	1
694505	1
694601	1
694602	1
694603	1
694604	1
694605	1
694701	1
694702	1
694703	1
694704	1
694705	1
694801	1
694802	1
694803	1
694804	1
694805	1
69505	1
695101	1
695102	1
695201	1
695202	1
695301	1
695302	1
695303	1
695401	1
695402	1
695501	1
69605	1
6961	1
6962	1
6963	1
6964	1
6965	1
69701	1
69702	1
69703	1
69705	1
697101	1
697102	1
697103	1
697105	1
697106	1
697107	1
697108	1
697201	1
697202	1
697203	1
697205	1
697206	1
697207	1
697208	1
697301	1
697302	1
697303	1
697305	1
697306	1
697308	1
697401	1
697402	1
697403	1
697405	1
697406	1
697408	1
697501	1
697502	1
697503	1
697505	1
697506	1
697508	1
697601	1
697602	1
697603	1
697605	1
697606	1
697608	1
697701	1
697801	1
697802	1
697803	1
697804	1
697805	1
697806	1
6B101	1
6B102	1
6B201	1
6B202	1
6B203	1
6B204	1
6B301	1
6B302	1
6B304	1
6B403	1
6B604	1
6B701	1
700101	1
700102	1
700103	1
700104	1
700201	1
700203	1
700204	1
700301	1
700302	1
700303	1
700304	1
700401	1
700402	1
700403	1
700404	1
700501	1
700502	1
700503	1
700504	1
700601	1
700602	1
700603	1
700604	1
700701	1
700702	1
700801	1
700802	1
701101	1
701102	1
701103	1
701201	1
701202	1
701301	1
701302	1
701303	1
701401	1
701402	1
701403	1
701501	1
701502	1
701503	1
701601	1
701602	1
701603	1
701701	1
701702	1
701703	1
702101	1
702102	1
702103	1
702104	1
702105	1
702201	1
702202	1
702203	1
702204	1
702205	1
702206	1
702301	1
702302	1
702303	1
702304	1
702305	1
702306	1
702401	1
702402	1
702403	1
702404	1
702405	1
702406	1
702501	1
702502	1
702503	1
702504	1
702505	1
702506	1
702601	1
702602	1
702603	1
702604	1
702605	1
702606	1
702701	1
702702	1
702703	1
702704	1
702705	1
702706	1
7031	5
7033	2
7034	2
703501	1
703502	1
703601	1
703602	1
704101	1
704102	1
704103	1
704201	1
704202	1
704203	1
704204	1
704301	1
704302	1
704303	1
704304	1
704401	1
704402	1
704403	1
704404	1
704501	1
704502	1
704503	1
704504	1
704601	1
704602	1
704603	1
704604	1
704701	1
704702	1
704703	1
704704	1
705101	1
705102	1
705103	1
705201	1
705202	1
705203	1
705301	1
705302	1
705303	1
705401	1
705402	1
705403	1
705501	1
705601	1
705602	1
705701	1
705702	1
706101	1
706102	1
706103	1
706104	1
706105	1
706106	1
706107	1
706108	1
706109	1
706201	1
706202	1
706203	1
706204	1
706205	1
706206	1
706207	1
706208	1
706209	1
706210	1
706211	1
706212	1
706301	1
706302	1
706303	1
706304	1
706305	1
706306	1
706307	1
706308	1
706309	1
706310	1
706311	1
706312	1
706313	1
706401	1
706402	1
706403	1
706404	1
706405	1
706406	1
706407	1
706408	1
706409	1
706410	1
706411	1
706412	1
706501	1
706502	1
706503	1
706504	1
706505	1
706507	1
706508	1
706509	1
706510	1
706511	1
706601	1
706602	1
706603	1
706604	1
706605	1
706606	1
706607	1
706608	1
706609	1
706610	1
706611	1
706701	1
7105	3
71105	1
71203	1
71204	1
71303	1
71304	1
71403	1
71404	1
71503	1
71504	1
71603	1
71604	1
71701	1
71702	1
71703	1
71704	1
71801	1
71802	1
74105	1
74106	1
74203	2
74204	1
74303	1
74304	1
74305	1
74306	2
74403	1
74404	1
74405	1
74406	1
74503	1
74504	1
74505	1
74506	1
74603	1
74604	1
74605	1
74606	1
74703	1
74704	1
74705	1
74706	1
75104	2
75105	2
76701	1
76702	1
76703	1
76704	1
77801	1
78104	1
78303	2
78403	3
78503	1
78504	1
78603	3
78702	2
78703	2
78804	1
79701	1
79702	1
79703	1
79704	1
798	2
80107	1
80207	1
80405	1
80406	1
80407	1
80501	1
80502	1
80503	1
80504	1
80508	1
80602	1
80603	1
80604	1
80605	1
80607	1
80701	1
80705	1
86103	1
86106	1
86107	1
86108	1
86109	1
86203	1
86205	1
86206	1
86303	1
86304	1
86305	1
86306	1
86403	1
86404	1
86405	1
86503	1
86504	1
86603	1
86604	1
86606	1
86701	1
86702	1
86703	1
86705	1
86706	1
86801	1
86802	1
86803	1
8802	2
88103	1
88403	1
88404	1
88503	1
88504	1
88603	1
88604	1
88703	1
88704	1
93105	1
95105	1
张氏	11
75604	1
75605	1
75606	1
75607	1
75701	1
深发	438
恒发阁	245
成发阁	193
富春阁	261
富怡阁	266
富明阁	262
经泽	75
3B01	1
3B03	1
3B06	3
3B07	2
3B12	1
3B13	2
5A06	1
5A09	1
5B02	3
5B03	2
5B06	2
5B07	2
5B09	1
5B10	1
5B13	1
5B15	1
6A01	4
6A04	1
6A06	3
6A07	3
6A08	2
6A09	1
6A10	1
6A11	1
6A13	1
6A15	1
6A16	1
7A01	2
7A02	2
7A06	2
7A09	1
7A10	2
7A12	1
7A16	1
7A19	1
7B01	3
7B02	3
7B05	1
7B07	3
7B08	1
7B11	1
7B12	2
8B01	3
8B07	2
8B11	2
福德	535
号华裕	405
5N1	1
5N2	1
6G1	1
6G2	1
6N1	1
6N2	1
7F2	2
7G1	1
7G2	1
7N1	1
7N2	1
8N1	1
8N2	1
9N1	1
9N2	1
现	3
3510	3
五十九	1
物贸	200
号京鹏	21
西厅	1
号华乐	21
3608	4
3611	1
3612	1
3710	2
3711	1
3712	1
3909	4
3910	3
3911	1
拾层	9
一部	9
份	9
农行	6
远东	6
2635	2
2638	1
2688	1
1338	3
1688	1
01G	56
0202	1
0204	1
0208	1
0210	1
0214	1
0215	1
;	1
30200301	1
30200302	1
30200303	1
30200304	1
30200305	1
30200306	1
30200307	1
30200308	1
30200309	1
30200310	1
30200311	1
30200312	1
30200313	1
30200314	1
30200315	1
30200316	1
A11AEFGH	1
A11BC	1
A12A	1
A12B	1
A12C	1
A12EFG	1
A12H	1
A13F	1
A13G	1
A15B	1
A15F	1
A15H	1
A16D	1
A16FGH	1
A17CD	1
A17E	1
A17GH	1
A19D	1
A28G	1
A28H	2
A29D	1
A29E	1
A30A	1
A30B	1
A30D	1
A30G	1
A30H	2
A32B	1
A36G	1
A3F	1
A40EF	1
A5F	1
A6AH	1
A6CD	1
A7F	1
A8B1	1
A8B2	1
A8CD	1
A8EF	1
A8G	1
A8H	1
AL108	1
B0622	1
B0624	1
B0702	1
B0710	1
B0718	1
B0815	1
B0822	1
B0917	1
B0919	1
B1025	1
B1525	1
B1823	1
B2224	1
B2F	1
B7016	1
C0604	1
C0605	1
C0606	1
C0611	1
C0711	1
C0712	1
C0713	1
C0716	1
C0717	1
C0718	1
C0806	1
C0901	1
C0911	1
C0912	1
C0913	1
C0915	1
C1017	1
C1118	1
C1120	1
C1516	1
C1517	1
C1519	1
C1615	1
C1712	1
C1718	1
C1720	1
C1812	1
C1915	1
C1916	1
C1918	1
C2015	1
C2017	1
C2117	1
C2120	1
C2312	1
C2F	2
C4F	2
日华	22
而	8
万象	729
B71	1
B77	1
B78	1
B82	1
B83	1
B85	1
B88	5
B89	1
B90	1
B91	1
B95	1
B97	1
B99	1
1881	39
君悦	72
城三楼	1
N315	1
S121	2
S135	2
S136	1
S145	1
S151	1
S160	1
S163	1
S164	1
S167	1
S223	2
S235	1
S236	1
S238	1
S248	1
S249	1
S250	1
S260	1
S268	1
S320	1
S323	1
S326	1
S328	1
S331	1
S333	1
S348	1
S360	1
S368	1
S448	1
S460	1
城五楼	1
信兴	426
LG01	1
LG02	1
LG03	1
LG04	1
LG05	1
LG06	1
LG07	1
LG08	1
LG09	1
LG10	1
LG11	1
LG12	1
3913	1
3915	1
3916	1
4215	1
4216	1
4307	2
4308	3
4311	1
4313	1
4315	1
4316	1
4506	2
4507	3
4508	3
4509	2
4510	3
4511	1
4512	1
4513	1
4515	1
4516	1
4607	2
4610	2
4613	1
4615	1
4616	1
4706	2
4708	2
4709	2
4710	2
4712	1
4713	1
4715	1
4805	3
4806	2
4807	2
4808	2
4809	2
4810	2
6105	3
6106	2
6107	2
6109	2
6110	2
6111	2
6112	2
6113	2
6115	2
6116	1
6207	1
6209	1
6210	1
6211	1
6212	1
6213	1
6215	1
6216	1
6306	1
6308	1
6309	1
6310	1
6312	1
6316	1
6506	1
6507	1
6508	2
6509	1
6510	1
6511	1
6512	1
6513	1
6515	1
6516	1
6606	2
6607	1
6608	1
6609	1
6611	1
6612	1
6613	1
6615	1
6616	1
6801	1
6802	1
6803	1
6805	1
6806	1
6807	1
6808	1
6809	1
6810	1
6811	1
6812	1
6813	1
6815	1
6816	1
6901	1
6905	1
6907	1
6908	1
6909	1
6910	1
6911	1
6912	1
6913	1
6915	1
6916	1
旁人	1
中国人民银行	1
围京基	31
108a	1
325a	1
421a	1
号京基	1806
通气孔	1
12ABCEFGH	1
12DK	1
15DEF	1
17HI	1
20BCDE	1
21DE	1
23ABC	1
23EFG	1
26ABC	1
安装	3
辅道	368
131102	1
131103	1
131104	1
131105	1
131201	1
131202	1
131203	1
131204	1
131301	1
131302	1
131303	1
131304	1
131402	1
131403	1
131404	1
131501	1
131502	1
131504	1
10314	1
B141	1
B144	1
B235	1
C230	1
D20217	1
D20220	1
D40104	1
D40111	1
D40113	1
D40120	1
D40211	1
188103	1
188104	1
188105	1
188106	1
188107	1
188108	1
188202	1
188203	1
188205	1
188206	1
188302	1
188303	1
188305	1
188306	1
188402	1
188403	1
188405	1
188406	1
188501	1
188502	1
188503	1
188505	1
188506	1
188601	1
188602	1
188603	1
188604	1
188605	1
188701	1
188702	1
188703	1
188705	1
188706	1
交通枢纽	19
换乘	4
报春	1
新闻	2089
呼噜	1
栈	1
中信	503
L119	1
L120	2
L121	2
L122	1
L123	1
L124	1
L126	1
L129	1
L127	2
L128	1
L131	1
L132	1
L134	1
L135	1
L136	1
L137	1
L138	1
L139	1
L140	1
L142	1
L144	1
L145	1
层北及	1
402AB	1
407AB	1
407DE	1
409BC	1
409D	1
中核	4
4C13	1
丙	200
乙	200
甲栋	200
丙栋	79
乙栋	121
31002	1
31003	1
31004	1
田面	8
村田达	1
第三号	1
法定	2
图则	2
地块	4
深沙路	5
天诚	1
稳盛	1
深汕	1
坑梓段	29
G109	1
1262	1
1281	1
1287	1
1295	10
1298	2
凡人	2
号龙东	1
欣龙厂	5
号利荣	1
大风车	1
修理	1
摩托	1
城通	4
751	2
亨龙楼	1
3200053	1
3200055	2
3200056	2
卫奇厂	1
梓龙楼	1
T0017102	1
T0018101	1
T0019102	1
深物彩	1
深巷	23
深盐路	124
1289	3
处理	3
大百汇	6
黄金珠宝	4
保发	21
号昊	34
海君悦	34
蓝田	3
壹站	3
2B214	1
2B223	1
2B224	1
2B225	1
东城	59
上邸	59
1A1501	1
1A201	1
1A2101	1
1A2204	1
1A303	1
深怡路	13
华科	7
10B107	1
10C104	1
空港	2
GTC2007	1
GTC210	1
单体	12
B1b	4
深圳大学	6
城北	6
商学院	6
中线	2
中心站	1
电网	3
110KV	3
架空线	3
入地	3
隊道	2
临时工	5
L101	2
溪谷	64
茵	3
特拉	3
大侠	2
谷高管	1
谷	25
景区	1
海菲德	1
小镇	2
南方航空公司	8
1534	1
1730	5
1832	1
1838	2
物流园区	1
国内	1
凌霄花	4
园凌波阁	1
凌海	1
候机楼	18
LY1	1
LY2	1
DS1	1
摩尔	36
F2504	1
S101A	1
S105C	1
S146Z	1
S218	1
S227Z	1
S236Z	1
S336Z	1
S405A	1
S423Z	1
名威	1
眼镜	2
来料加工	1
区品	9
园凌月阁	2
130T0006104	1
运动	5
渡假	1
楼金塘	5
城管局	18
港口	2
万乘	1
港安	3
君明府	11
号安侨苑	17
海园	12
香港大学	12
四合院	3
侨城	2
A15G	1
A15P	1
A16N	1
A17C	1
A19S	1
A20M	1
A21J	1
A21K	1
A22H	1
A24R	1
A26L	1
A28R	1
A31G	1
A31J	1
A32K	1
A33C	1
A34C	1
A34N	1
A35K	1
A35R	1
A36P	1
A5A	1
A5L	1
A7M	1
A7S	1
A9E	1
A9P	1
B10Q	1
B11J	1
B13J	1
B17K	1
B17N	1
B18R	1
B19G	1
B22E	1
B23B	1
B24J	1
B24N	1
B25E	1
B26N	1
B27D	1
B29Q	1
B2H	1
B2N	1
B32B	1
B32H	1
B34D	1
B3H	1
B3L	1
B4G	1
B5G	1
B8J	1
B9L	1
2A1002	1
2A1602	1
2A601	1
2B1301	1
2B3002	1
2B604	1
2B703	2
2C1002	1
2C1201	1
2C1404	1
2C1702	1
2C1803	1
2C2003	1
2C2504	1
2C2903	1
2C704	1
5A2002	1
5A2101	1
5A2801	1
5A3004	1
5A3006	1
5A3301	1
5A3307	1
5B1101	1
5B1301	1
5B1602	1
5B1803	1
5B2004	1
5B2304	1
5B3001	1
5B3103	1
5C1003	1
5C1402	1
5C1702	1
5C1703	1
5C1805	1
5C3001	1
5C3104	1
5C801	1
5C904	1
7888	65
04E1	1
32E2	1
43C1	1
49E2	1
53F	1
54E1	1
56E1	1
56H	1
65B	1
70B	1
76H	1
07C2	1
08C1	1
37E1	1
40K	1
41E1	1
49H	1
58A	1
59H	1
62F	1
1901C	1
2901A	1
1001C	1
2201B	1
2501A	1
2601C	1
湖水	6
娱乐城	2
门香	1
蜜湖	1
美食城	1
湖原	3
水上	3
售后服务	1
元瑞	2
香梅	32
中投	6
香梅路	2143
卡丁车	1
4A04	1
西谷	10
益田路	993
雄	9
洞白	8
C428	1
洽丰	8
普联	2
图腾	4
深日	1
智能	7
华旺城	1
车段	1
建东	10
交通设施	1
巨银	11
7B9	1
村穴	3
通明	9
B1A	31
B1B	36
B1C	22
B1E	14
B1F	21
B1G	27
M23	3
A2113	1
13A21	1
23A13	1
1E047	1
1E333a	1
1F003a	1
1F015	1
1F040	1
1H002	1
1H023	1
2E026	1
2E040	1
2E048	1
2F023	1
2G005a	1
2G041	1
2G056	1
3E036	1
3E051	1
3E063a	1
3F039	1
4F056a	1
4G029a	1
4G053	1
B1F053	1
B1F055	1
B1F076	1
B1F078	1
B1F083	1
B1G021	1
B1H042	1
园彩田	1
科田	1
西苑	1
东延	15
商业区	15
展艺路	325
凯特	471
10B6	1
10B7	1
13C5	1
14C5	1
14C6	1
15C5	1
18C6	1
20C5	1
21C6	1
22A6	1
23B6	1
23B7	1
23C5	1
23C6	1
24C4	1
24C6	1
25B6	1
25C5	1
25C6	1
26B6	1
26B7	1
26C4	1
26C5	1
26C6	1
27C5	1
27C6	1
5B7	1
5C4	1
5C5	1
5C6	1
5C7	1
6C5	1
6C7	1
7C5	1
7C6	1
7C7	1
8C5	1
8C6	1
9C6	1
号鹏威	239
体育局	2
C1C	1
C1D	1
C1E	1
C1F	1
C2A	1
C2B	1
C2C	1
C2D	1
C2E	1
C3A	1
C3B	1
C3C	1
C3D	1
C3E	1
C3F	1
C4A	1
C4C	1
C4D	1
C4E	1
C5B	1
C5C	1
C5D	1
C5E	1
C5F	1
C6A	1
C6B	1
C6D	1
C6E	1
天雅	5
东滨	23
汉京峰	23
旅检	6
澳城	30
1602B	1
1702A	1
1202A	4
2103B	1
1803B	1
1903B	1
2703A	3
2503B	1
比克	4
威海	31
H1401	1
H1503	1
H1803	1
J1001	1
J1101	1
J1203	1
J901	1
J902	1
J903	1
TE105	1
栋映	1
石头路	1
天明	20
鼎胜山	15
邻居	15
妈湾	4
腾浪	2
枫叶	1
48D	1
兰溪	21
美伦	30
绿海	11
B1501B	1
C1202A	1
C1503A	1
C1801A	1
C2102A	1
C2503A	1
2002A	2
2201A	2
2902A	1
902A	2
科学园区	120
同沙路	5
汉京	58
山峰	58
新光	86
众	77
望楼	28
众望	14
新寓	14
御景苑	14
宝能	132
太古	84
A16A	1
A17A	1
B26A	2
B28B	1
B29B	1
C12A	1
C28A	1
C30B	2
D13E	1
D17E	1
D21B	1
D22F	1
D23B	1
D25A	1
D25F	1
D28E	1
D32E	1
D4G	1
E11D	1
E13E	1
E15C	1
E20G	1
E21B	1
E29C	1
E5B	1
E7B	1
E7F	1
E7G	1
E9B	1
F11E	1
F12E	1
F20D	2
F21G	1
F23F	1
F24G	1
F27H	1
F6F	1
F8D	2
F8H	1
G10F	1
G11F	1
G17C	1
G18D	1
G26C	1
G4A	1
G9C	1
H15A	2
H16E	1
H17F	1
H19E	1
H21B	1
H22A	1
H24F	1
H5E	1
H9A	1
J11A	1
J11D	1
J18A	1
J23B	1
K13E	1
K14F	1
K18D	1
K25A	1
K25B	1
L11D	1
L14A	1
L14B	1
L14D	1
L24B	1
L6B	1
NB142	1
NB201	1
NB203	1
NB220	1
NL220	1
沃尔	2
通科技	1
豪方菁园	34
C124	1
田村路	35
1900179	2
新陂九巷	2
新榕路	23
秀明	15
永仁	8
泰富	1
崯	1
涛	1
人乐	1
街段	2
协利街	2
新横坪路	2
园丁	30
正坑	45
正山	6
向荣街	1
向阳路	27
洋母	28
301.303	2
305.309	2
117.119	5
121.123	2
卓屋	4
谢屋	6
122505	1
复试	1
名成路	4
16A218	1
16A528	1
16A622	1
传棋厂	1
牛岗景业	2
岗上	3
牛岗	49
汤坑	130
汤亨	20
汤星村	5
同裕路	27
火源	1
环境	4
康达厂	2
东北边	6
水祖坑	35
飞越	2
A504.2	1
6045	1
9025	1
9036	1
大洒店	1
工定区	1
原上	3
原官	2
保信厂	2
中远	2
仓二区	1
仓一区	1
正佳	1
中青路	76
32BC	1
6AB	4
20AB	1
14AB	1
4BC	1
渔政	2
吓苗场	2
流量	1
调节	1
休息室	5
山上	3
防空	1
报警	1
进水闸	1
坝顶	1
深站	6
真空泵	2
房对	1
右副坝	5
压力	2
箱房	2
管房	2
下原	2
坝头	5
展览馆	4
警务区	1
区政府	18
壹	18
海道	18
深竹八巷	1
深竹二巷	1
深竹九巷	2
深竹	24
深竹路	28
宿深	1
竹路	1
升华	3
生化	32
厂后	31
圣莫	50
二屋	1
圣阳	6
佐治	23
胜德	1
意鹏源	1
盛宝路	17
益民	27
豆腐	8
叶记	1
薛记	1
何记	1
盛达华	1
堆场	2
盛丰路	8
盛丰巷	1
盛华路	5
盛平	29
盛龙二巷	1
盛龙路	152
盛龙	1
盛平街	6
号龙廷	1
畜牧	1
盛泰居	1
盛源路	11
狮径	50
0500090	1
狮	2
径路	2
狮岭	30
华圣达	3
拉链	11
狮头	65
70201	1
施乐	3
村新围	1
区南	49
像	11
3a	4
J7	1
橡树	15
区新	52
号惠鑫	2
十字街	4
石凹	114
石陂头	15
黄天	2
黄远光	2
两层楼	2
叶杏娇	1
石碑	6
石背	37
号德众	5
精致	1
何如	11
渡边	11
石碧村	2
石碧	3
房九	1
房四	3
石二村	20
2900132	1
3100019	1
3100030	2
3100139	1
3100143	2
3100147	7
3100148	4
82900264	1
石狗公	2
石鼓	1
石观	6
石禾	2
号华升	1
高先	1
号裕龙	3
弘兴	1
石业	1
科特	1
号裕同	1
安吉尔	7
号鸿景	21
共荣	31
号裕成	1
号京迪	1
星光	362
金马	1
石环	1
路径	1
房石	1
号华昌隆厂	2
石火二区	6
石火	2
石吉路	2
石夹路	7
号华清	2
号源	8
鑫鑫厂	3
石角	9
时厂	1
宝时	1
嘉洁宝	2
头街	2
石街	26
石介	32
农机站	12
头上	6
头下村	14
锦昌	3
号泽	6
深海	6
谢陂	15
石榴	7
烂尾	1
同协	7
咨询	7
聚兴厂	2
坑南二巷	4
政丰	33
御锦苑	7
10068	1
11058	1
11068	1
12128	1
6158	1
7098	2
号政丰	1
屠宰场	5
嘉康惠宝	1
肉业	1
嘉康惠	3
美宝	12
远兴	2
56B2	3
贤俊龙	10
彩印	10
56B3	2
号田丰	1
永森	4
77B206	1
77B204	1
1000062101	1
石马	1
石妹	6
石桥	20
石三村	6
2500025	1
2500029	1
2500033	1
2500062	1
2600217	2
石三	11
北三街	4
雅云轩	1
号华荣	11
净菜	2
号丽阳	1
传达室	3
北一街	1
号宏轩	1
新家园	3
计生	18
计划生育	1
兴达华庭	8
石田八巷	1
石田二巷	6
石田	7
石田路	5
石亭	39
石头	20
背八巷	4
石头山	41
铭原	2
瀚坤	1
石围	217
油麻	12
博华	1
石溪八巷	1
石溪九巷	1
石溪	13
石溪龙	2
石巷	12
3000054	1
仙居	3
石新	64
黄池	9
路明	21
石路骏	4
石路明	2
设施	1
石路旭	8
公学	1
阳台	1
游仙	3
源泉	1
净峰	1
号佳华豪苑	1
石岩河	4
人工	4
湿地	4
水利	41
石岩湖	1
湖弘源	2
平板	1
大尔山	2
奇利	1
田厂	1
三民	13
3717	1
CD004104	1
梅虾	5
中运泰	104
联盛达	4
南岗	6
石路塘头	1
青山	14
新世纪	22
湘江	10
宗地	9
0197	8
100B601	1
100B610	1
100B801	1
100B812	1
178402	1
石一船	1
2700323	1
2700359	1
2800098	1
石一	1
石云路	3
春城	7
装饰城	2
4000126	1
4000130	2
5000024	1
市二	3
01S03	1
01S09	1
03S02	1
号利	1
保义	1
井	16
守珍	7
首地容	81
寿禾	25
尊典	11
寿利村	6
寿利	7
寿利路	12
书城	1609
314A	1
书香门第	7
河坊	5
1N37	1
2N06	1
2N07	1
2N20	1
2N43	1
疏港	9
署田埔福	2
曙光路	1
栋凯	1
闲阁	1
树山街	19
双城	1019
双环	6
双龙	4
双桥	4
双伍	4
双吓	5
双秀八巷	2
双秀	18
双秀九巷	1
双秀路	9
双拥	10
星宇	1
泰湖	2
水岸	30
水贝村	1692
号泊林	617
13AG	2
23AA	1
23AB	1
23AD	1
23AG	1
23AI	1
23AL	1
3AA	2
3AC	3
3AE	5
3AH	1
3AK	1
13AH	2
3AF	4
3AI	1
3AB	5
3AD	1
B429	1
B523	1
B526	4
B727	2
特力	287
特保华辉	1
水贝路	2
栋贝丽	12
园二	14
园一	14
水背	17
1A105	1
水斗	134
水斗坑	17
村村	7
村和鹏苑	17
家家	2
水二村	21
水二	2
水官	11
扩建	1
水浸	171
围八巷	1
围九巷	2
水晶城	6
校长室	1
网管	1
接待室	2
水晶	23
之城	19
T65105	1
山远	5
T11	3
村北巷	2
Ａ	2
A915	2
栋海宾	32
路纸	1
皮	1
交运	1
水朗	1
水岭	23
水流	10
水门	2
杰龙厂	2
烧水	1
水牛城	4
水山缘	2
水生	3
叶清良屋	1
叶文斌	2
300604	1
一二层	1
CD177	1
CD244	1
CD253	1
CD293	1
CD450	1
松大	1
欣荣	3
路永	4
博尔顿	2
130108	1
130117	1
号佳得乐	1
号乐富	3
盛华楼	10
典雅	1
水头	4
干货	16
村富	1
隆苑	1
村水围	27
号龙轩	27
振武	1
水尾村	1
水尾二区	48
水尾	73
栋鹤兰苑	5
文竹	11
11AB	5
蔷薇	2
玉兰	229
碧桃	7
茶花	7
丁香	10
紫藤	6
水仙	3
茉莉	52
水新二巷	1
水新	49
水一	19
水荫路泛	1
懋	2
水祖	8
坑八巷	5
3B08	2
3B17	2
3B18	1
顺发路	5
顺风	40
顺和	1
顺华街	4
顺嘉	1
顺景	4
景裕	2
顺景街	2
顺景路	8
顺康街	6
顺益路	2
舜兴	10
建筑工人	6
老塘	4
四村坜	5
莲雾	19
西禾	9
4A01	1
四大	2
队旁	2
四方	91
力侑厂	1
总厂	3
四海	2
紫竹园	1
松山	31
花城	114
G301	2
G302	2
G401	2
J101	1
J202	1
J302	1
J401	1
J402	1
J502	1
J601	1
J602	1
K102	1
K301	1
K302	2
K402	1
K501	1
K502	1
K601	1
K602	1
L102	1
L201	1
L202	1
L301	1
L302	1
L401	1
L402	1
L501	1
L502	1
L601	1
L602	1
M102	1
M201	1
M202	2
M301	2
M302	1
M401	1
M501	1
M502	1
M601	1
M602	1
N301	1
N302	1
N401	1
N402	1
N501	1
N502	1
N601	1
N602	2
R102	1
R201	1
R202	1
R301	1
R302	1
R501	1
R502	1
四黎路	3
3.4	20
7.8	1
南治	1
围桶	40
西治	36
四屋	8
P106	1
号华诚兴	1
东昌	1
T21	1
安特	4
信达	3
厂佳信	1
印务	2
佳信	1
泗黎路润塘	1
松白	17
方正科技	1
宝牧	1
旺达	1
百旺信	6
艺晶	74
港资	2
ABCD	35
B530	2
B829	1
C533	1
C535	1
C735	1
C737	1
D739	1
D837	1
E329	1
E330	1
E407	1
E417	1
E418	1
E421	1
E615	1
进利	1
号塘郎	1
号丽河	5
号华石	3
2491	14
2495	11
2684	1
2698	1
2768	7
添	11
2852	6
2958	1
7031108	1
第三十二	1
第十三	1
赤晓	1
福宝	8
培源	1
同高	1
深宏宇	5
良友	1
号永源	3
号粤昌	1
森信伟	2
0071	1
A5A6	1
A26A	1
B3A	1
C13D	1
C15A	1
C26C	1
C7C	2
D10F	2
D11A	1
D23A	1
D25C	1
D25E	1
D3A	1
E12D	1
E13A	2
E16D	1
E22A	1
